feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,celltype,neglogp,sig
Haus6,Null,0.021426340574967305,-0.004362869344032721,116155.5,0.4927898689067074,0.2857708188345295,1,3.909465020576132,5.360824742268041,Recruited macrophage,-0,FALSE
Plin2,Null,1.0853971392936501,-0.12072783249804919,107872.5,0.4576492299859998,0.022129939943420416,0.5466450735067545,80.65843621399176,89.89690721649485,Recruited macrophage,0.2622945615050343,FALSE
Dennd4c,Null,0.10165742963517721,-0.043706229724740864,110413.5,0.46842942598956344,0.021248138806332948,0.5309567812402936,20.37037037037037,25.979381443298973,Recruited macrophage,0.2749408281327309,FALSE
Rps6,Null,2.128875009893561,0.04121308807774193,124993,0.5302829748419668,0.1023672112246823,1,98.76543209876543,98.96907216494846,Recruited macrophage,-0,FALSE
Acer2,Null,0.0034662144180965244,-0.0043707668763190745,116399,0.4938229179924484,0.05679448908842582,0.8461513983478669,0.411522633744856,1.6494845360824744,Recruited macrophage,0.0725519235042639,FALSE
Slc24a2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12600,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Mllt3,Null,0.04033981353034042,-0.01743326516795845,113745,0.4825633193330788,0.06024956162386622,0.8652834061505876,7.4074074074074066,10.927835051546392,Recruited macrophage,0.06284162482574489,FALSE
Gm12631,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Focad,Null,0.013061811156110699,-0.009853646245825484,115620,0.49051800941835305,0.14218398375633853,1,3.292181069958848,5.154639175257731,Recruited macrophage,-0,FALSE
Hacd4,Null,0.4179354121632344,-0.1258882000342647,101735.5,0.4316129990242247,1.1733491020636331e-4,0.016470250330488868,50.41152263374485,62.47422680412371,Recruited macrophage,1.783299799960557,TRUE
Ifnb1,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna15,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna14,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna9,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna12,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
C87499,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna13,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna16,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifnab,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Klhl9,Null,0.17389713220706884,0.0048484648037023514,116814.5,0.49558567731534514,0.7662790614673899,1,28.189300411522634,29.690721649484537,Recruited macrophage,-0,FALSE
Gm26566,Null,0,-8.517700153004793e-4,117612,0.49896907216494846,0.31780890276417706,1,0,0.2061855670103093,Recruited macrophage,-0,FALSE
Gm13274,Null,0,-8.206987340922054e-4,117612,0.49896907216494846,0.31780890276417706,1,0,0.2061855670103093,Recruited macrophage,-0,FALSE
Gm13271,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm13283,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm13290,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm13289,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm13272,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifnz,Null,0,-6.843444289856537e-4,117612,0.49896907216494846,0.31780890276417706,1,0,0.2061855670103093,Recruited macrophage,-0,FALSE
Gm13276,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm13277,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm13278,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm13275,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm13279,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm13285,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm13287,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm13288,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna7,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna11,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna6,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna5,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna4,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifna1,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
4930553M12Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ifne,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm49890,Null,8.184159060057927e-4,8.184159060057927e-4,118097.5,0.5010288065843621,0.31880774568515696,1,0.205761316872428,0,Recruited macrophage,-0,FALSE
Gm49891,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Wincr1,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12602,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Mtap,Null,0.07695636676706691,-0.027796637646983063,113527.5,0.481640575283187,0.1301363642826863,1,15.432098765432098,18.556701030927837,Recruited macrophage,-0,FALSE
Gm12606,Null,0,-5.855103726569601e-4,117612,0.49896907216494846,0.31780890276417706,1,0,0.2061855670103093,Recruited macrophage,-0,FALSE
Cdkn2a,Null,0.0034370324956720035,-0.007194073753827414,116399,0.4938229179924484,0.05679448908842582,0.8461513983478669,0.411522633744856,1.6494845360824744,Recruited macrophage,0.0725519235042639,FALSE
Cdkn2b,Null,0.0011732477171695949,-9.276721570030918e-4,117852,0.49998727249586356,0.9958850874049107,1,0.411522633744856,0.4123711340206186,Recruited macrophage,-0,FALSE
Gm12609,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12610,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Dmrta1,Null,9.653604016857017e-4,9.653604016857017e-4,118097.5,0.5010288065843621,0.31880774568515696,1,0.205761316872428,0,Recruited macrophage,-0,FALSE
Gm12629,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Zfp352,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Elavl2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12668,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12670,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
4930577H14Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Izumo3,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12666,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12637,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Tusc1,Null,0.11897645744280952,-0.04463559593313243,110583,0.4691485299732722,0.025095182516989743,0.5787172353349465,20.781893004115226,26.18556701030928,Recruited macrophage,0.237533583301914,FALSE
Gm12649,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12648,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12655,Null,0.0054494138136722894,0.0011052157207780341,117620.5,0.49900513342666836,0.7701742282282107,1,1.02880658436214,1.2371134020618557,Recruited macrophage,-0,FALSE
Caap1,Null,0.12874912608387137,0.03629912459235661,123440,0.5236943702006703,0.06941851342720207,0.9448468406396369,22.42798353909465,18.350515463917525,Recruited macrophage,0.024638584777402182,FALSE
Plaa,Null,0.18258526009902304,-0.037096155787356366,111441.5,0.47279071740698314,0.08404087698633463,0.981287418988721,32.30452674897119,37.11340206185567,Recruited macrophage,0.008203769176145691,FALSE
Ift74,Null,0.04713398976549628,-0.015636872332533497,115132,0.48844766874549234,0.2575189311093863,1,10.2880658436214,12.371134020618557,Recruited macrophage,-0,FALSE
Lrrc19,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Tek,Null,0.007037617782977731,0.0019437485888209429,117853,0.49999151499724237,0.9984336510244065,1,1.02880658436214,1.0309278350515463,Recruited macrophage,-0,FALSE
Eqtn,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Mysm1,Null,0.20619719959186247,-0.014552413318805774,115503,0.4900216367570319,0.5271511609752887,1,33.744855967078195,36.08247422680412,Recruited macrophage,-0,FALSE
Gm12694,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12703,Null,0.0036266882804109834,0.0036266882804109834,118582.5,0.5030864197530864,0.0834764486387918,0.9778040362320066,0.6172839506172839,0,Recruited macrophage,0.009748174364400163,FALSE
Jun,Null,1.041871042126087,0.20283709329343524,133039,0.5644181409358958,4.650813425998577e-4,0.04648653605522107,76.5432098765432,74.84536082474227,Recruited macrophage,1.332672814069674,TRUE
Junos,Null,0.019951225762142193,0.007924539320840033,119320,0.506215264519961,0.30588427553864217,1,4.320987654320987,3.0927835051546393,Recruited macrophage,-0,FALSE
4930551L18Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm28096,Null,0.0015786719113132755,7.679768879323368e-4,117855,0.5,1,1,0.205761316872428,0.2061855670103093,Recruited macrophage,-0,FALSE
Gm12708,Null,0.004547787078073349,0.0029293241218682166,118340,0.5020576131687243,0.413975086997566,1,0.823045267489712,0.4123711340206186,Recruited macrophage,-0,FALSE
Gm29064,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm830,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12707,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Fggy,Null,0.04640313592160048,-0.007512064188985319,116598,0.4946671757668321,0.5822428765433609,1,9.670781893004115,10.515463917525773,Recruited macrophage,-0,FALSE
9530080O11Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Hook1,Null,0.005203910741864874,0.0023462921662568384,118823,0.5041067413346909,0.15729937814479217,1,1.2345679012345678,0.4123711340206186,Recruited macrophage,-0,FALSE
Cyp2j13,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Cyp2j12,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Cyp2j7,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Cyp2j11,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Cyp2j8,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Cyp2j6,Null,0.009334175494087792,-0.0012917535923845057,117603,0.4989308896525391,0.8193096242182372,1,2.05761316872428,2.268041237113402,Recruited macrophage,-0,FALSE
Cyp2j9,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Cyp2j5,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12695,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
E130114P18Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12676,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Nfia,Null,0.026343456910223977,-0.008339154639470308,115002,0.48789614356624667,0.11197382168383205,1,4.732510288065844,7.216494845360824,Recruited macrophage,-0,FALSE
0610025J13Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Tm2d1,Null,0.37968665254651557,-9.353139723777826e-4,116716.5,0.49516991218022144,0.7857465968632419,1,55.349794238683124,57.73195876288659,Recruited macrophage,-0,FALSE
Patj,Null,0.0026901069101901856,-0.005981290411275572,116874,0.4958381061473845,0.19941090873370712,1,0.6172839506172839,1.443298969072165,Recruited macrophage,-0,FALSE
L1td1,Null,0.0029777617101787953,-9.423418436737712e-4,117370,0.49794238683127573,0.413975086997566,1,0.411522633744856,0.8247422680412372,Recruited macrophage,-0,FALSE
Kank4,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Kank4os,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
I0C0044D17Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Usp1,Null,0.16776996306658262,0.02385036464154358,120935.5,0.5130690254974333,0.36378140727410135,1,27.572016460905353,25.36082474226804,Recruited macrophage,-0,FALSE
Dock7,Null,0.1601862944975664,0.005184295427805602,117282.5,0.4975711679606296,0.8667878144649553,1,26.543209876543212,27.216494845360824,Recruited macrophage,-0,FALSE
Angptl3,Null,0.009036883043225974,-9.883270848364215e-4,117145,0.4969878240210428,0.49853736076791416,1,1.646090534979424,2.268041237113402,Recruited macrophage,-0,FALSE
Gm12705,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12681,Null,0,-0.0010059785106566884,117612,0.49896907216494846,0.31780890276417706,1,0,0.2061855670103093,Recruited macrophage,-0,FALSE
Atg4c,Null,0.0644482153250705,-0.015340366730997687,114290,0.48487548258453184,0.1790818182651096,1,12.757201646090536,15.670103092783505,Recruited macrophage,-0,FALSE
Gm12689,Null,0.003993926747054767,-0.005007448362443158,116877,0.49585083365152094,0.2423840327501472,1,0.823045267489712,1.6494845360824744,Recruited macrophage,-0,FALSE
Gm12690,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12688,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Foxd3,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12682,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Alg6,Null,0.041344726349445485,0.009988899395412032,119649.5,0.5076131687242799,0.3500697689405542,1,7.613168724279835,6.185567010309279,Recruited macrophage,-0,FALSE
Itgb3bp,Null,0.021712531645502308,-0.007615831664070902,116199.5,0.49297653896737514,0.2984323616951301,1,3.909465020576132,5.360824742268041,Recruited macrophage,-0,FALSE
Efcab7,Null,0.003141799713949553,-8.307539352710482e-4,117371,0.49794662933265454,0.4149393809362694,1,0.411522633744856,0.8247422680412372,Recruited macrophage,-0,FALSE
Pgm1,Null,0.1395552417403302,0.027930123316980096,123404,0.523541640151033,0.08375222213438939,0.9796885839162178,25.102880658436217,20.412371134020617,Recruited macrophage,0.008911952654469016,FALSE
Gm12702,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ror1,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12701,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ube2u,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ube2uos,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Cachd1,Null,0,-0.002236444736230854,117612,0.49896907216494846,0.31780890276417706,1,0,0.2061855670103093,Recruited macrophage,-0,FALSE
Raver2,Null,0.0014245846489029067,0.0014245846489029067,118097.5,0.5010288065843621,0.31880774568515696,1,0.205761316872428,0,Recruited macrophage,-0,FALSE
Jak1,Null,0.6999187596045549,-0.03222440220130096,114135,0.48421789487081585,0.39171253245047283,1,74.07407407407408,79.79381443298969,Recruited macrophage,-0,FALSE
Gm12801,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12796,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
E130102H24Rik,Null,0.05661058624011877,-0.01899733130888049,113351.5,0.4808938950405159,0.07246808536512016,0.9654151690466464,10.493827160493826,14.432989690721648,Recruited macrophage,0.015285881629302734,FALSE
0610043K17Rik,Null,0.0022875979644490442,0.0022875979644490442,118340,0.5020576131687243,0.15794151163894443,1,0.411522633744856,0,Recruited macrophage,-0,FALSE
Gm12798,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ak4,Null,0.028454009115751154,0.007842857224100303,118003,0.5006278902040643,0.9310492890429771,1,5.349794238683128,5.360824742268041,Recruited macrophage,-0,FALSE
Dnajc6,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Leprot,Null,0.5000511386549218,-0.12545465774561604,99596,0.42253616732425436,2.299347435789548e-5,0.004582372343485529,63.78600823045267,77.11340206185568,Recruited macrophage,2.33890962484737,TRUE
Lepr,Null,0,-4.4094507703144246e-4,117612,0.49896907216494846,0.31780890276417706,1,0,0.2061855670103093,Recruited macrophage,-0,FALSE
B020004J07Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
C130073F10Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12800,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12794,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12790,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12789,Null,0,-8.902932676991175e-4,117612,0.49896907216494846,0.31780890276417706,1,0,0.2061855670103093,Recruited macrophage,-0,FALSE
Pde4b,Null,0.23361282620913,0.038807076083639924,123606,0.5243986254295533,0.11093618996199567,1,33.744855967078195,29.690721649484537,Recruited macrophage,-0,FALSE
Sgip1,Null,6.33917922703346e-4,6.33917922703346e-4,118097.5,0.5010288065843621,0.31880774568515696,1,0.205761316872428,0,Recruited macrophage,-0,FALSE
Gm12709,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Tctex1d1,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
BB031773,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Insl5,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Wdr78,Null,0.009812699168102446,0.0024168190810364924,117622,0.4990114971787366,0.8148122260601341,1,1.646090534979424,1.8556701030927836,Recruited macrophage,-0,FALSE
Mier1,Null,0.4199477001030816,0.004566518237547279,116910.5,0.49599295744771116,0.8222397195985953,1,56.37860082304527,59.175257731958766,Recruited macrophage,-0,FALSE
Slc35d1,Null,0.03088962783508886,-0.005511978301697234,116338,0.49356412540834077,0.41970308477687274,1,5.967078189300412,7.216494845360824,Recruited macrophage,-0,FALSE
Gm44037,Null,0.0011204952178548227,2.0045014089660322e-4,117855,0.5,1,1,0.205761316872428,0.2061855670103093,Recruited macrophage,-0,FALSE
4921539E11Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
4930456L15Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Oma1,Null,0.10847489628219559,-0.030106215574193712,111837,0.47446862670230366,0.06160464713320564,0.8784920639114594,20.5761316872428,25.36082474226804,Recruited macrophage,0.05626215746410901,FALSE
Gm12718,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12720,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Dab1,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
C8b,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
C8a,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm17662,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Fyb2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Prkaa2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Plpp3,Null,0.21947151535337542,0.009793573942953548,118589,0.5031139960120488,0.8364284863240663,1,30.246913580246915,30.309278350515463,Recruited macrophage,-0,FALSE
Gm12728,Null,0.001860171027515053,4.1041961286211607e-4,117855,0.5,1,1,0.411522633744856,0.4123711340206186,Recruited macrophage,-0,FALSE
Gm12729,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12724,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12730,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Usp24,Null,0.12639713659966942,0.017323929991377066,119872.5,0.5085592465317551,0.5222862467381526,1,22.42798353909465,21.030927835051546,Recruited macrophage,-0,FALSE
Pcsk9,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Bsnd,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Tmem61,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
2700068H02Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Dhcr24,Null,0.04259789426723301,-0.019540566635313006,113518,0.4816002715200882,0.04402711807853634,0.760932836903161,6.995884773662551,10.721649484536082,Recruited macrophage,0.1186536741749937,FALSE
Gm12744,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Lexm,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ttc22,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Pars2,Null,0.012843895808031035,-0.004113072102228783,117105.5,0.4968202452165797,0.5610225496711312,1,2.674897119341564,3.2989690721649487,Recruited macrophage,-0,FALSE
Ttc4,Null,0.09515743640894044,-0.014178464919895148,113819.5,0.48287938568580036,0.17401900531735762,1,16.872427983539097,20.412371134020617,Recruited macrophage,-0,FALSE
Mroh7,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Fam151a,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Acot11,Null,0.015439811871263042,-0.001419243153240178,117135,0.49694539900725465,0.5887312030879296,1,2.880658436213992,3.5051546391752577,Recruited macrophage,-0,FALSE
Gm12746,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ssbp3,Null,0.03976907974273882,-0.013503273485999924,113443,0.48128208391667726,0.03733833819356421,0.7078498230060014,6.584362139917696,10.515463917525773,Recruited macrophage,0.15005887219432917,FALSE
Gm12786,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Mrpl37,Null,0.1068742297823745,-0.004334754243488573,115873.5,0.4915934835178821,0.528230722579809,1,20.5761316872428,22.474226804123713,Recruited macrophage,-0,FALSE
Cyb5rl,Null,0.011973046123911825,-0.006452713693877144,116392,0.49379322048279667,0.26416707910008513,1,2.4691358024691357,3.711340206185567,Recruited macrophage,-0,FALSE
Cdcp2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12802,Null,0.014642028943605289,0.007094154368336091,119079.5,0.5051949429383564,0.2662509777908832,1,2.674897119341564,1.6494845360824744,Recruited macrophage,-0,FALSE
Tceanc2,Null,0.18208858817043824,0.029485345619515435,121697,0.5162996902973993,0.26867206931081755,1,29.4238683127572,27.216494845360824,Recruited macrophage,-0,FALSE
Tmem59,Null,0.9711304140574036,-0.12264223006732788,101603.5,0.4310529888422214,1.9755239830941083e-4,0.02406784596007294,85.18518518518519,91.54639175257732,Recruited macrophage,1.6185627767592583,TRUE
Ldlrad1,Null,8.892023094042513e-4,8.892023094042513e-4,118097.5,0.5010288065843621,0.31880774568515696,1,0.205761316872428,0,Recruited macrophage,-0,FALSE
Lrrc42,Null,0.12433835539544343,0.011904125161550733,118217.5,0.5015379067498197,0.9092295154747554,1,22.016460905349795,22.268041237113405,Recruited macrophage,-0,FALSE
Hspb11,Null,0.23257285373278436,0.016213919506036956,118445.5,0.5025051970641891,0.8758660703361109,1,36.41975308641975,37.11340206185567,Recruited macrophage,-0,FALSE
Dio1,Null,9.641625826174795e-4,9.641625826174795e-4,118097.5,0.5010288065843621,0.31880774568515696,1,0.205761316872428,0,Recruited macrophage,-0,FALSE
Yipf1,Null,0.37298664433535966,-0.007474844656836732,116789,0.4954774935301854,0.7989050288566883,1,55.144032921810705,57.319587628865975,Recruited macrophage,-0,FALSE
Gm12869,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Ndc1,Null,0.02653214840296919,-0.012791346026846381,114498,0.4857579228713249,0.07830741040725174,0.9778040362320066,5.349794238683128,8.24742268041237,Recruited macrophage,0.009748174364400163,FALSE
Glis1,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Dmrtb1,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
1700047F07Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Gm12907,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
4933424M12Rik,Null,0.013604748553233915,-0.010815008686249078,116366,0.49368291544694753,0.2706766623737635,1,2.674897119341564,3.917525773195876,Recruited macrophage,-0,FALSE
Lrp8os3,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Lrp8,Null,0.058896880532381374,0.017521355233674957,120547.5,0.5114229349624538,0.2039021431225506,1,9.670781893004115,7.422680412371134,Recruited macrophage,-0,FALSE
Lrp8os2,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Lrp8os1,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Magoh,Null,0.4949672666659741,0.06389005818460275,126668.5,0.5373912859021679,0.0388796760004115,0.725986315600512,65.4320987654321,62.68041237113402,Recruited macrophage,0.13907156540899304,FALSE
Czib,Null,0.17444692203804027,0.015014983469841231,119079.5,0.5051949429383564,0.7292566640751474,1,30.04115226337449,29.690721649484537,Recruited macrophage,-0,FALSE
Cpt2,Null,0.058018243591070155,9.758380840281591e-4,117399,0.4980654193712613,0.8497477575685333,1,11.11111111111111,11.54639175257732,Recruited macrophage,-0,FALSE
4930407G08Rik,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Slc1a7,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Podn,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Scp2,Null,0.8307791219148115,-0.07813681849140341,107755,0.4571507360739892,0.02064161981127762,0.5241820762277323,82.92181069958848,89.27835051546393,Recruited macrophage,0.2805178333102021,FALSE
Echdc2,Null,0.0017019939485107905,3.161579164096958e-4,117855,0.5,1,1,0.205761316872428,0.2061855670103093,Recruited macrophage,-0,FALSE
Zyg11a,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
Zyg11b,Null,0.09665428101693069,-0.02065025494196568,114722.5,0.48671036443086846,0.3056368108940009,1,18.930041152263374,21.237113402061855,Recruited macrophage,-0,FALSE
Coa7,Null,0.09099263975983161,-0.012890258897147844,113903,0.4832336345509312,0.17618113254044282,1,16.049382716049383,19.79381443298969,Recruited macrophage,-0,FALSE
Shisal2a,Null,0,0,117855,0.5,1,1,0,0,Recruited macrophage,-0,FALSE
